1,0.015625,2731.5,0
2,1.98438,2714.25,0
3,3.95312,2735,0
4,5.95312,2736.75,0
5,7.92188,2756.75,0
6,9.89062,2762.5,0
7,11.875,2804,0
8,13.8438,2810.5,0
9,15.8281,2859.25,0
10,17.7031,2863,0
11,19.6719,2892.25,0
12,21.6562,2967,0
13,23.6094,3025,0
14,25.5938,3062.25,0
15,27.5469,3120,0
16,29.5312,3181.75,0
17,31.4844,3217.75,0
18,33.6406,0,0
19,35.6094,0,0
20,37.5938,0,0
21,39.5625,0,0
22,41.5469,0,0
23,43.5312,0,0
24,45.5,0,0
25,47.4844,0,0
26,49.4531,0,0
27,51.4375,0,0
28,53.4219,0,0
29,55.3906,0,0
30,57.4688,2528.25,0
31,59.4844,2485.5,0
32,61.5,2418.75,0
33,63.4688,2389.5,0
34,65.4375,2328.75,0
35,67.4062,2297,0
36,69.4375,2278.75,0
37,71.4062,2241.75,0
38,73.3906,2232,0
39,75.3594,2215,0
40,77.3594,2189,0
41,79.3594,2174.25,0
42,81.3438,2160.5,0
43,83.3438,2135,0
44,85.3281,2096,0
45,87.0469,0,0
46,89.0156,0,0
47,91,0,0
48,92.9688,0,0
49,95.0938,2177.75,0
50,97.0938,2174,0
51,99.0938,2162.5,0
52,101.047,2178.5,0
53,103,2201,0
54,104.969,2218.25,0
55,106.938,2236.75,0
56,108.922,2257,0
57,110.906,2282.75,0
58,112.891,2320.25,0
59,114.812,2346.25,0
60,116.812,2396.75,0
61,118.766,2438.25,0
62,120.719,2491.75,0
63,122.688,2536.25,0
64,124.656,2609,0
65,126.578,2664.5,0
66,128.578,2713.5,0
67,130.547,2709,0
68,132.531,2703.5,0
69,134.484,2705,0
70,136.594,2783.5,0
71,138.547,2888.75,0
72,140.5,3030.5,0
73,142.469,3154,0
74,144.438,3320,0
75,146.375,0,0
76,148.359,0,0
77,150.344,0,0
78,152.312,0,0
79,154.297,0,0
80,156.266,0,0
81,158.25,0,0
82,160.234,0,0
83,162.203,0,0
84,164.188,0,0
85,166.156,0,0
86,168.141,0,0
87,170.125,0,0
88,172.094,0,0
89,174.078,0,0
90,176.047,0,0
91,178.031,0,0
92,180.016,0,0
93,181.984,0,0
94,183.969,0,0
95,186.156,2914.75,0
96,187.922,0,0
97,189.891,0,0
98,191.875,0,0
99,193.859,0,0
100,195.828,0,0
101,198.047,3058.5,0
102,199.781,0,0
103,202,3120,0
104,203.75,0,0
105,205.719,0,0
106,207.703,0,0
107,209.672,0,0
108,211.656,0,0
109,213.641,0,0
110,215.609,0,0
111,217.594,0,0
112,219.922,3580.5,0
113,221.953,3423.5,0
114,223.953,3285,0
115,225.953,3151.5,0
116,227.953,3034.25,0
117,229.984,2941,0
118,232,2859.5,0
119,233.922,2782.25,0
120,235.922,2709.75,0
121,237.891,2640.5,0
122,239.922,2591.75,0
123,241.906,2535.25,0
124,243.875,2505,0
125,245.906,2469.5,0
126,247.875,2417.75,0
127,249.875,2377.75,0
128,251.875,2315.5,0
129,253.188,0,0
130,255.172,0,0
131,257.156,0,0
132,259.125,0,0
133,261.109,0,0
134,263.078,0,0
135,265.062,0,0
136,267.047,0,0
137,269.562,2250,0
138,271.547,2249.5,0
139,273.516,2250.75,0
140,275.516,2253,0
141,277.469,2256,0
142,279.438,2269.5,0
143,281.375,2281.75,0
144,283.297,2297.25,0
145,285.266,2314.25,0
146,287.25,2345,0
147,289.188,2378,0
148,291.172,2414.5,0
149,293.125,2439.5,0
150,295.109,2471.5,0
151,296.719,0,0
152,298.688,0,0
153,300.672,0,0
154,302.641,0,0
155,304.625,0,0
156,306.594,0,0
157,308.578,0,0
158,310.562,0,0
159,312.531,0,0
160,314.625,3151.5,0
161,316.594,3185.25,0
162,318.594,2968.75,0
163,320.484,3507,0
164,322.469,3427,0
165,324.438,3388.75,0
166,326.406,3320.5,0
167,328.438,3218.25,0
168,330.406,3153.5,0
169,332.375,3118,0
170,334.359,3033.75,0
171,336.344,3027.25,0
172,338.312,2942,0
173,340.281,2915.25,0
174,342.281,2888.75,0
175,344.234,2861.75,0
176,346.25,2834.5,0
177,348.188,2833,0
178,350.172,2784.75,0
179,352.188,2783,0
180,354.266,2782.75,0
181,356.25,2780,0
182,358.25,2759.75,0
1,0.21875,2759,100
2,2.20312,2760.25,100
3,4.17188,2761,100
4,6.15625,2802,100
5,8.14062,2801.25,100
6,10.1406,2808.75,100
7,12.0781,2834.25,100
8,14.0938,2860.75,100
9,16.0625,2887,100
10,17.9844,2916.75,100
11,19.9375,2967.5,100
12,21.8906,3000.25,100
13,23.9062,3059.75,100
14,25.8281,3118,100
15,27.8125,3181.75,100
16,29.7656,3216.25,100
17,31.75,3287.25,100
18,34.0156,0,100
19,36.0156,0,100
20,38,0,100
21,39.9844,0,100
22,41.9844,0,100
23,43.9688,0,100
24,45.9531,0,100
25,47.9531,0,100
26,49.9375,0,100
27,51.9219,0,100
28,53.9062,0,100
29,55.9062,0,100
30,57.6562,2532.75,100
31,59.6719,2487.25,100
32,61.6406,2422,100
33,63.6562,2393,100
34,65.6406,2341.75,100
35,67.6406,2310.25,100
36,69.625,2281.25,100
37,71.6094,2254.75,100
38,73.5781,2236.5,100
39,75.5625,2218.5,100
40,77.5469,2202,100
41,79.5312,2187.75,100
42,81.5312,2176.5,100
43,83.5156,2149.5,100
44,85.4844,2120.25,100
45,87.7188,0,100
46,89.7188,0,100
47,91.7031,0,100
48,93.6875,0,100
49,95.2969,2202.75,100
50,97.2656,2189,100
51,99.2344,2197.5,100
52,101.234,2202.75,100
53,103.172,2219.25,100
54,105.125,2238.5,100
55,107.109,2256.5,100
56,109.109,2280.75,100
57,111.062,2308.5,100
58,113.047,2332.25,100
59,115.016,2391.5,100
60,116.984,2421,100
61,118.938,2487.75,100
62,120.891,2529.75,100
63,122.828,2574.25,100
64,124.844,2625.25,100
65,126.75,2709.5,100
66,128.766,2706.75,100
67,130.75,2704.5,100
68,132.688,2687.75,100
69,134.672,2737.25,100
70,136.812,2835.75,100
71,138.75,2946,100
72,140.75,3092.25,100
73,142.719,3222.5,100
74,145.406,0,100
75,147.391,0,100
76,149.375,0,100
77,151.375,0,100
78,153.359,0,100
79,155.344,0,100
80,157.344,0,100
81,159.328,0,100
82,161.312,0,100
83,163.312,0,100
84,165.297,0,100
85,167.281,0,100
86,169.266,0,100
87,171.266,0,100
88,173.25,0,100
89,174.516,2861.25,100
90,177.234,0,100
91,179.219,0,100
92,181.203,0,100
93,183.188,0,100
94,185.188,0,100
95,187.172,0,100
96,189.156,0,100
97,191.156,0,100
98,193.141,0,100
99,195.125,0,100
100,197.109,0,100
101,199.109,0,100
102,201.094,0,100
103,202.422,3089.75,100
104,205.078,0,100
105,206.391,3152.5,100
106,209.047,0,100
107,211.047,0,100
108,213.031,0,100
109,215.016,0,100
110,217,0,100
111,219,0,100
112,220.359,3504,100
113,222.359,3349.5,100
114,224.359,3216.75,100
115,226.359,3117,100
116,228.375,2998,100
